age,marital,default,housing,loan,day,month,campaign,pdays,previous,job_indexed,education_indexed,balance_normalized,duration_normalized,term_deposit
40,2,0,1,0,15,5,3,-1,0,0,0,0.400688073,0.094812165,0
26,1,0,1,0,15,5,6,-1,0,10,0,0.443119266,0.060822898,0
34,1,0,0,0,15,5,6,-1,0,3,0,1,0.039355993,0
45,2,0,1,0,15,5,3,-1,0,0,2,0.42706422,0.461538462,0
44,1,0,1,1,15,5,3,-1,0,0,2,0.30412844,0.127012522,0
40,1,0,1,0,15,5,6,-1,0,1,1,0.419495413,0.019677996,0
34,2,0,1,0,15,5,3,-1,0,0,2,0.374311927,0.166368515,0
34,2,0,1,0,15,5,4,-1,0,3,0,0.289678899,0.164579606,0
32,2,0,1,0,15,5,2,-1,0,0,0,1,1,0
37,2,0,1,0,15,5,3,-1,0,0,2,0.844036697,1,1
46,2,0,1,0,15,5,2,-1,0,4,0,0.330504587,0.24686941,0
30,2,0,1,1,15,5,3,-1,0,6,0,0.408256881,0.334525939,0
36,2,0,1,0,15,5,3,-1,0,3,0,0.880275229,0.357781753,0
41,2,0,1,0,15,5,3,-1,0,0,0,0.536697248,0.772808587,0
41,0,0,1,1,15,5,3,-1,0,4,0,1,0.123434705,0
45,1,0,1,0,15,5,5,-1,0,4,0,0.673853211,0.044722719,0
55,0,0,1,0,15,5,6,-1,0,2,1,0.478211009,0.050089445,0
37,0,0,1,0,15,5,4,-1,0,0,0,0.501146789,0.121645796,0
34,1,0,1,1,15,5,3,-1,0,1,1,0.589908257,0.194991055,0
25,1,0,1,1,15,5,2,-1,0,7,1,1,0.209302326,0
29,2,0,1,0,15,5,3,-1,0,3,0,0.41559633,1,0
38,2,0,0,0,15,5,3,-1,0,1,0,0.436009174,0.243291592,0
33,1,0,1,0,15,5,2,-1,0,4,0,0.412614679,0.180679785,0
40,0,0,1,0,15,5,2,-1,0,3,0,0.576146789,0.225402504,0
43,2,0,1,0,15,5,6,-1,0,0,2,0.342431193,0.245080501,0
39,2,0,1,0,15,5,6,-1,0,3,0,0.359633028,0.277280859,0
23,2,0,1,0,15,5,3,-1,0,0,2,0.479587156,0.910554562,0
27,2,0,1,0,15,5,2,-1,0,3,0,0.682798165,0.255813953,0
55,2,0,1,0,15,5,6,-1,0,0,2,0.388761468,1,0
29,1,0,1,0,15,5,3,-1,0,2,0,0.307568807,0.152057245,0
40,1,0,1,0,15,5,2,-1,0,3,0,0.612844037,0.186046512,0
51,1,0,1,0,15,5,4,-1,0,1,1,0.425917431,0.742397138,1
46,2,0,1,0,15,5,3,-1,0,0,2,0.471100917,0.234347048,0
34,2,0,1,0,15,5,4,-1,0,7,0,0.399770642,0.606440072,0
39,2,0,1,0,15,5,6,-1,0,0,0,1,0.026833631,0
34,0,0,1,0,15,5,4,-1,0,4,0,0.378211009,1,1
50,2,0,1,1,15,5,3,-1,0,6,0,0.439908257,0.563506261,0
45,2,0,1,0,15,5,4,-1,0,0,2,0.803899083,0.112701252,0
35,1,0,1,0,15,5,3,-1,0,2,1,1,1,1
26,1,0,1,0,15,5,3,-1,0,10,2,0.398394495,0.103756708,0
39,1,0,1,0,15,5,6,-1,0,2,0,0.23646789,0.039355993,0
42,2,0,1,0,15,5,6,-1,0,0,2,0.515137615,1,0
34,2,0,1,0,15,5,6,-1,0,2,1,1,0.266547406,0
33,1,0,1,0,15,5,6,-1,0,0,2,0.333944954,0.060822898,0
28,1,0,1,0,15,5,3,-1,0,0,2,0.705963303,0.364937388,0
29,1,0,1,0,15,5,6,-1,0,1,1,0.649770642,0.078711986,0
31,1,0,1,0,15,5,2,-1,0,3,0,0.431192661,0.672629696,0
44,1,0,1,0,15,5,5,-1,0,1,0,1,0.055456172,0
47,2,0,0,0,15,5,2,-1,0,4,0,0.408944954,0.237924866,0
26,2,0,1,1,15,5,4,-1,0,6,0,0.470642202,0.785330948,0
27,1,0,1,0,15,5,2,-1,0,3,1,1,0.280858676,0
43,2,0,1,0,15,5,6,-1,0,0,2,0.368348624,0.067978533,0
59,2,0,1,0,15,5,4,-1,0,0,0,0.458027523,0.13059034,0
56,2,0,1,0,15,5,4,-1,0,0,2,0.547477064,0.82647585,1
26,1,0,1,0,15,5,2,-1,0,0,0,0.466513761,0.901610018,0
28,2,0,1,0,15,5,3,-1,0,10,1,0.432798165,0.186046512,0
34,2,0,1,0,15,5,3,-1,0,4,0,0.401376147,0.216457961,0
30,2,0,1,0,15,5,2,-1,0,2,0,1,0.08765653,0
27,1,0,1,0,15,5,2,-1,0,10,1,1,0.461538462,0
33,1,0,1,0,15,5,5,-1,0,2,0,0.571100917,0.291592129,0
42,2,0,1,0,15,5,6,-1,0,0,2,0.280733945,0.021466905,0
33,1,0,1,0,15,5,2,-1,0,3,2,0.298623853,0.282647585,0
33,2,0,1,0,15,5,2,-1,0,0,0,0.343348624,0.225402504,0
32,2,0,1,0,15,5,4,-1,0,6,0,0.433256881,0.296958855,0
42,2,0,1,1,15,5,6,-1,0,2,1,0.271100917,0.019677996,0
33,1,0,1,0,15,5,4,-1,0,0,2,0.490137615,0.105545617,0
35,2,0,1,1,15,5,6,-1,0,0,0,0.404816514,1,1
35,2,1,1,0,15,5,2,-1,0,1,1,0.355504587,0.300536673,0
38,2,0,1,0,15,5,3,-1,0,3,0,0.804816514,0.280858676,0
32,1,0,1,0,15,5,4,-1,0,1,1,1,1,1
31,2,0,1,0,15,5,3,-1,0,1,1,0.589449541,0.688729875,0
38,2,0,0,1,15,5,6,-1,0,7,0,0.393807339,0.1019678,0
24,1,0,1,1,15,5,3,-1,0,0,0,0.745412844,0.97137746,0
32,1,0,1,0,15,5,3,-1,0,0,0,0.407568807,1,1
33,2,0,1,0,18,5,2,-1,0,1,1,1,0.098389982,0
37,2,0,1,1,18,5,6,-1,0,0,0,0.820183486,0.035778175,0
33,1,0,1,0,18,5,2,-1,0,3,1,0.518577982,0.105545617,0
60,0,0,1,0,18,5,6,-1,0,1,1,0,0.432915921,0
38,2,0,1,0,18,5,5,-1,0,0,2,0.685321101,0.059033989,0
26,2,0,1,0,18,5,4,-1,0,4,0,0.357798165,0.23255814,0
32,2,0,0,0,18,5,2,-1,0,1,1,0.378669725,0.225402504,0
54,2,0,1,0,18,5,5,-1,0,0,0,0.765366972,0.023255814,0
56,2,0,1,1,18,5,6,-1,0,4,0,1,0.048300537,0
38,2,0,1,1,18,5,6,-1,0,2,0,0.478211009,0.026833631,0
52,2,0,1,0,18,5,4,-1,0,3,0,0.89059633,0.080500894,0
38,0,0,1,0,18,5,6,-1,0,1,1,1,0.280858676,0
34,2,0,1,0,18,5,4,-1,0,2,1,1,1,1
40,1,0,0,0,18,5,2,-1,0,0,2,0.352981651,0.121645796,0
34,1,0,1,0,18,5,5,-1,0,0,1,0.288302752,0.030411449,0
51,2,0,1,0,18,5,4,-1,0,2,0,0.498623853,0.016100179,0
47,1,0,1,0,18,5,6,-1,0,0,2,0.394266055,0.012522361,0
57,2,0,1,1,18,5,2,-1,0,0,0,0.706651376,0.182468694,0
22,1,0,1,0,18,5,3,-1,0,4,0,0.415137615,0.209302326,0
39,2,0,1,0,18,5,2,-1,0,4,0,0.384633028,1,1
28,1,0,1,0,18,5,2,-1,0,0,0,0.397018349,0.935599284,0
24,1,0,1,0,18,5,6,-1,0,0,0,0.359174312,0.02862254,0
25,1,0,1,0,18,5,2,-1,0,4,0,0.325458716,0.202146691,0
59,2,0,1,0,18,5,5,-1,0,0,0,0.365137615,0.359570662,0
37,2,0,1,0,18,5,5,-1,0,0,0,0.378669725,0.01431127,0
36,2,0,1,0,18,5,6,-1,0,0,2,0.357798165,0.01431127,0
29,2,0,1,0,18,5,2,-1,0,0,0,0.244724771,0.958855098,1
29,1,0,1,1,18,5,4,-1,0,4,0,0.339678899,0.02862254,0
28,1,0,1,0,18,5,6,-1,0,3,0,1,0.103756708,0
35,2,0,1,0,18,5,6,-1,0,0,0,1,0.050089445,0
48,0,0,1,0,18,5,6,-1,0,4,0,0.390366972,0.019677996,0
29,1,0,1,1,18,5,5,-1,0,2,0,0.35733945,0.016100179,0
37,1,0,1,0,18,5,3,-1,0,9,0,0.464449541,1,1
35,1,0,1,0,18,5,6,-1,0,1,1,0.360779817,0.030411449,0
28,2,0,1,0,18,5,6,-1,0,3,0,0.53853211,0.019677996,0
37,2,0,1,0,18,5,6,-1,0,9,2,0.416055046,0.02862254,0
33,1,0,1,0,18,5,3,-1,0,1,1,0.372018349,0.846153846,1
34,2,0,1,0,18,5,4,-1,0,3,0,0.379587156,0.203935599,0
29,1,0,1,1,18,5,3,-1,0,4,0,0.363073394,0.284436494,0
27,1,0,1,0,18,5,5,-1,0,4,0,0.473394495,0.189624329,0
25,2,0,1,0,18,5,4,-1,0,4,0,1,0.316636852,0
47,0,0,0,0,18,5,6,-1,0,2,0,0.362844037,0.030411449,0
28,1,0,1,0,18,5,5,-1,0,2,0,0.722247706,0.642218247,0
54,0,0,1,1,18,5,6,-1,0,0,0,0.413761468,0.016100179,0
54,0,0,1,0,18,5,6,-1,0,1,1,0.357798165,0.030411449,0
37,1,0,0,0,18,5,6,-1,0,0,1,0.468119266,0.019677996,0
23,1,0,1,0,18,5,3,-1,0,9,2,0.37912844,0.125223614,0
34,2,0,1,0,18,5,2,-1,0,0,2,0.196559633,0.286225403,0
49,2,0,1,0,18,5,5,-1,0,0,2,0.470183486,0.033989267,0
26,1,0,1,0,18,5,4,-1,0,3,0,0.390137615,0.033989267,0
54,0,0,1,0,18,5,4,-1,0,6,2,1,0.345259392,0
30,2,0,1,0,18,5,2,-1,0,0,0,0.351376147,0.508050089,0
32,2,0,1,0,18,5,4,-1,0,0,0,0.366055046,0.207513417,0
27,2,0,1,1,18,5,5,-1,0,3,0,0.357798165,0.280858676,0
37,0,0,1,0,18,5,6,-1,0,0,0,0.434174312,0.13059034,0
33,2,0,1,0,18,5,5,-1,0,0,0,0.477752294,0.032200358,0
35,2,0,1,0,18,5,2,-1,0,0,2,0.880963303,0.225402504,0
28,1,0,1,0,18,5,5,-1,0,0,0,0.927981651,0.046511628,0
30,2,0,1,0,18,5,2,-1,0,1,1,0.592201835,0.17352415,0
48,2,0,1,0,18,5,6,-1,0,0,2,0.529816514,0.161001789,0
44,2,0,0,0,18,5,3,-1,0,3,0,0.285779817,0.257602862,0
34,2,0,1,0,18,5,2,-1,0,0,2,0.455963303,0.105545617,0
29,1,0,1,0,18,5,5,-1,0,4,0,0.359862385,0.033989267,0
30,1,0,1,0,18,5,6,-1,0,3,0,0.386926606,0.02862254,0
38,0,0,1,0,18,5,6,-1,0,2,0,0.715366972,0.039355993,0
31,1,0,1,0,18,5,6,-1,0,0,0,0.475229358,0.078711986,0
32,2,0,1,1,18,5,4,-1,0,4,0,0.811238532,0.078711986,0
32,2,0,1,0,18,5,2,-1,0,0,2,0.292889908,0.04293381,0
33,2,0,1,0,18,5,6,-1,0,4,0,0.938761468,0.02862254,0
35,2,0,1,0,18,5,6,-1,0,0,0,0.427752294,0.012522361,0
30,1,0,1,0,18,5,6,-1,0,4,0,0.357798165,0.234347048,0
31,2,0,1,0,18,5,6,-1,0,0,2,0.370183486,0.427549195,0
44,2,0,1,0,18,5,6,-1,0,3,0,0.400229358,0.048300537,0
57,2,0,1,0,18,5,4,-1,0,9,2,0.392431193,0.025044723,0
23,1,0,1,0,18,5,3,-1,0,7,0,0.616513761,0.137745975,0
28,2,0,1,0,18,5,6,-1,0,2,0,0.803669725,0.037567084,0
31,0,0,1,0,18,5,6,-1,0,3,0,0.360321101,0.030411449,0
37,1,0,1,0,18,5,6,-1,0,3,0,0.364908257,0.026833631,0
48,2,0,1,0,18,5,6,-1,0,0,0,1,0.053667263,0
31,0,0,1,0,18,5,6,-1,0,4,0,0.366743119,0.023255814,0
31,1,0,1,0,18,5,3,-1,0,2,0,0.689678899,0.422182469,0
40,1,0,1,0,18,5,2,-1,0,3,0,0.825688073,1,1
40,2,0,1,0,18,5,2,-1,0,4,0,0.401605505,0.359570662,0
23,2,1,1,0,18,5,2,-1,0,10,1,0.305045872,0.46332737,0
23,1,0,1,0,18,5,1,-1,0,0,0,0.366743119,0.135957066,0
32,2,0,1,1,18,5,1,-1,0,0,1,0.39059633,0.161001789,0
36,1,0,1,0,18,5,1,-1,0,3,0,0.474082569,0.472271914,0
24,1,0,1,1,18,5,1,-1,0,0,2,0.846100917,0.091234347,0
24,1,1,1,0,18,5,1,-1,0,2,0,0.052981651,0.089445438,0
32,1,0,1,1,18,5,6,-1,0,2,0,0.468577982,0.062611807,0
30,2,0,1,0,18,5,4,-1,0,2,0,0.534174312,0.017889088,0
54,0,0,1,0,18,5,6,-1,0,0,2,0.407110092,0.060822898,0
29,2,0,1,0,18,5,1,-1,0,0,0,0.336009174,0.293381038,0
27,1,0,1,0,18,5,5,-1,0,3,0,0.357798165,0.987477639,0
33,2,0,1,1,18,5,1,-1,0,2,0,0.780733945,0.679785331,0
36,1,0,1,0,18,5,2,-1,0,7,1,0.391055046,0.805008945,0
28,1,0,1,0,18,5,2,-1,0,10,0,0.450458716,0.059033989,0
35,1,0,1,0,18,5,5,-1,0,1,1,0.433715596,0.053667263,0
31,2,0,1,0,18,5,4,-1,0,0,2,0.418119266,0.134168157,0
23,1,0,1,1,18,5,1,-1,0,4,0,0.305275229,0.996422182,0
23,2,0,1,0,18,5,1,-1,0,3,0,0.437844037,0.193202147,0
24,1,0,1,0,18,5,1,-1,0,2,0,0.304587156,0.193202147,0
28,2,0,1,1,18,5,1,-1,0,0,2,1,0.071556351,0
34,1,0,1,0,18,5,1,-1,0,0,2,0.464220183,0.309481216,0
31,1,0,1,0,18,5,1,-1,0,3,0,0.254816514,0.352415027,0
28,1,0,1,0,18,5,1,-1,0,4,0,0.733027523,0.17352415,0
32,2,0,1,0,18,5,6,-1,0,1,1,0.467201835,0.155635063,0
50,2,0,1,0,18,5,4,-1,0,7,1,0.457110092,0.084078712,0
24,1,0,1,0,18,5,1,-1,0,2,0,0.376376147,0.595706619,0
27,1,0,0,0,18,5,1,-1,0,1,1,1,0.556350626,0
33,2,0,1,1,18,5,1,-1,0,4,0,0.35940367,0.098389982,0
22,1,0,1,0,18,5,1,-1,0,4,0,0.436697248,0.620751342,1
34,2,0,1,0,18,5,1,-1,0,0,2,1,0.239713775,0
32,1,0,1,0,18,5,1,-1,0,0,0,0.365366972,0.223613596,0
32,1,0,1,0,18,5,1,-1,0,1,1,0.437385321,0.381037567,0
32,1,0,1,0,18,5,1,-1,0,4,0,0.482798165,0.343470483,0
36,1,0,1,0,18,5,1,-1,0,1,1,1,0.15921288,0
33,1,0,1,0,18,5,1,-1,0,1,1,0.969495413,0.1019678,0
43,2,0,1,0,18,5,6,-1,0,0,2,0.521559633,0.02862254,0
26,1,0,1,0,18,5,1,-1,0,0,0,0.44587156,0.02862254,0
24,1,0,1,0,18,5,1,-1,0,4,0,0.336697248,0.438282648,0
41,2,0,1,0,18,5,1,-1,0,0,2,0.34059633,0.205724508,0
32,1,0,1,0,18,5,1,-1,0,2,0,0.410550459,0.790697674,1
32,2,0,1,0,18,5,1,-1,0,6,0,0.350229358,0.282647585,0
31,1,0,1,0,18,5,1,-1,0,2,0,0.277981651,0.733452594,0
26,1,0,1,0,18,5,1,-1,0,2,0,1,0.506261181,0
35,2,0,1,0,18,5,1,-1,0,0,0,0.658715596,0.400715564,0
25,1,0,1,0,18,5,1,-1,0,3,0,0.551605505,0.388193202,0
30,1,0,1,0,18,5,1,-1,0,3,0,0.690366972,0.533094812,0
37,1,0,1,0,18,5,1,-1,0,0,0,1,0.432915921,0
27,2,0,1,0,18,5,1,-1,0,4,0,0.370183486,0.17352415,0
33,2,0,1,0,18,5,1,-1,0,4,0,0.34587156,0.497316637,0
36,2,0,1,0,18,5,6,-1,0,7,0,0.624541284,0.751341682,0
29,1,0,1,1,18,5,1,-1,0,3,0,0.48233945,0.296958855,0
41,2,0,1,0,18,5,1,-1,0,4,2,1,0.277280859,0
56,0,0,1,0,18,5,1,-1,0,1,1,1,0.581395349,0
33,1,0,1,0,18,5,1,-1,0,3,0,0.650688073,1,1
32,1,0,1,0,18,5,2,-1,0,4,1,0.529357798,0.296958855,0
33,2,0,1,0,18,5,1,-1,0,7,1,0.578899083,0.17352415,0
30,1,0,1,0,18,5,1,-1,0,2,0,0.385321101,0.132379249,0
33,2,0,1,0,18,5,6,-1,0,0,0,1,0.026833631,0
35,2,0,1,0,18,5,1,-1,0,0,2,0.928899083,0.30411449,0
33,2,0,1,0,18,5,3,-1,0,0,0,0.637385321,0.091234347,0
26,1,1,1,0,18,5,1,-1,0,1,1,0.327981651,0.386404293,0
48,1,0,1,0,18,5,1,-1,0,1,1,0.434862385,0.030411449,0
31,2,0,1,0,18,5,1,-1,0,0,2,0.737155963,0.515205725,0
27,1,0,1,0,18,5,1,-1,0,0,2,0.225,0.393559928,0
43,2,0,1,0,18,5,1,-1,0,0,0,0.379587156,0.529516995,0
26,1,0,1,0,18,5,5,-1,0,10,1,0.415366972,0.021466905,0
37,0,0,1,0,18,5,1,-1,0,3,3,0.465825688,0.357781753,0
31,2,0,1,0,18,5,1,-1,0,2,1,1,0.050089445,0
28,1,0,1,1,18,5,1,-1,0,1,1,0.53853211,0.302325581,0
31,1,0,1,0,18,5,1,-1,0,1,1,0.372018349,0.313059034,0
32,1,0,1,0,18,5,1,-1,0,3,0,0.448623853,0.157423971,0
33,1,0,1,0,18,5,1,-1,0,3,0,0.980963303,0.330948122,0
24,1,0,1,0,18,5,1,-1,0,4,0,0.416972477,0.443649374,0
29,2,0,1,0,18,5,4,-1,0,0,0,0.381651376,1,1
43,1,0,0,0,18,5,6,-1,0,1,1,0.535779817,0.093023256,0
34,1,0,1,0,18,5,1,-1,0,6,0,0.370412844,0.277280859,0
40,2,0,1,0,18,5,1,-1,0,0,2,0.931651376,0.366726297,0
23,1,0,1,0,18,5,1,-1,0,10,0,0.593807339,0.121645796,0
35,2,0,1,0,18,5,5,-1,0,0,2,0.758944954,0.112701252,0
44,0,0,1,0,18,5,1,-1,0,1,0,1,0.203935599,0
37,0,0,1,0,18,5,1,-1,0,3,0,1,0.531305903,0
53,1,0,1,0,18,5,1,-1,0,4,0,0.624311927,0.330948122,0
43,2,0,1,1,18,5,1,-1,0,7,0,0.247706422,1,0
33,1,0,1,0,18,5,1,-1,0,3,0,0.944266055,0.33273703,0
29,1,0,1,0,18,5,1,-1,0,2,0,0.480275229,0.683363148,0
42,1,0,1,0,18,5,6,-1,0,0,3,0.578211009,0.017889088,0
23,1,0,1,0,18,5,1,-1,0,4,0,0.415137615,0.397137746,0
44,2,0,1,0,18,5,3,-1,0,7,2,0.686697248,0.508050089,0
29,1,0,1,0,18,5,1,-1,0,1,1,1,0.212880143,0
40,2,0,0,0,18,5,1,-1,0,7,0,0.423165138,0.466905188,0
29,2,0,1,0,18,5,1,-1,0,0,2,0.414678899,0.202146691,0
32,1,0,1,0,18,5,1,-1,0,0,0,0.407798165,0.239713775,0
33,2,0,1,0,18,5,5,-1,0,1,0,0.49266055,0.019677996,0
58,2,0,1,0,18,5,1,-1,0,0,0,0.604357798,0.075134168,0
44,1,0,1,1,18,5,6,-1,0,0,2,0.43646789,0.033989267,0
27,2,0,0,1,18,5,1,-1,0,0,0,0.364678899,0.196779964,0
29,1,0,1,0,18,5,1,-1,0,2,0,0.519724771,1,1
42,2,0,1,0,18,5,1,-1,0,0,0,0.456192661,0.196779964,0
25,1,0,1,0,18,5,1,-1,0,0,0,0.533027523,0.813953488,0
31,2,0,1,0,18,5,1,-1,0,0,2,0.409174312,0.212880143,0
27,1,0,1,0,18,5,2,-1,0,1,0,0.487385321,0.30411449,0
26,1,0,1,0,18,5,1,-1,0,6,1,1,0.438282648,0
33,1,0,0,0,18,5,2,-1,0,0,0,0.28440367,0.479427549,0
37,2,0,1,0,18,5,2,-1,0,0,0,0.334862385,0.193202147,0
27,1,0,1,0,18,5,1,-1,0,0,2,0.358944954,0.325581395,0
24,1,0,1,1,18,5,1,-1,0,0,0,0.397706422,0.871198569,1
31,1,0,1,0,18,5,1,-1,0,1,0,0.440366972,0.552772809,1
29,1,0,1,0,18,5,4,-1,0,3,0,0.427752294,0.032200358,0
24,1,0,1,1,18,5,1,-1,0,2,0,0.388761468,0.447227191,0
32,1,1,1,0,18,5,1,-1,0,4,0,0.515366972,0.27549195,0
31,1,0,1,0,18,5,1,-1,0,0,0,0.412614679,1,1
28,1,0,1,0,18,5,1,-1,0,3,0,0.883027523,1,1
32,1,0,1,0,18,5,1,-1,0,2,1,0.181192661,1,1
41,0,0,1,0,18,5,1,-1,0,3,0,0.808944954,0.205724508,0
38,1,0,1,0,18,5,1,-1,0,0,2,0.444495413,0.302325581,0
30,2,0,1,0,18,5,1,-1,0,2,0,0.635550459,0.314847943,0
24,1,0,1,0,18,5,1,-1,0,3,0,0.385321101,0.259391771,0
25,2,0,1,0,18,5,1,-1,0,0,0,0.391743119,0.212880143,0
24,1,0,1,0,18,5,1,-1,0,4,0,0.452752294,0.881932021,1
31,2,0,1,1,18,5,1,-1,0,0,0,0.416284404,0.527728086,0
29,2,0,1,0,18,5,1,-1,0,9,1,0.379816514,0.404293381,0
27,2,0,1,0,18,5,1,-1,0,2,0,0.558715596,0.479427549,0
43,2,0,1,0,18,5,5,-1,0,0,2,0.414908257,0.059033989,0
30,1,0,1,0,18,5,4,-1,0,0,0,1,0.271914132,0
41,0,0,1,0,18,5,1,-1,0,0,2,0.328211009,0.314847943,0
44,2,0,1,0,18,5,1,-1,0,3,0,0.596788991,0.243291592,0
44,2,0,1,0,18,5,1,-1,0,0,2,0.449770642,0.073345259,0
36,1,0,1,0,18,5,1,-1,0,1,1,0.700917431,0.071556351,0
31,2,0,1,0,18,5,6,-1,0,1,1,0.426834862,0.060822898,0
26,2,0,1,0,18,5,4,-1,0,0,0,0.394495413,0.450805009,0
26,1,0,1,0,18,5,1,-1,0,0,0,0.433486239,0.279069767,0
33,2,0,1,0,18,5,1,-1,0,0,2,0.376146789,0.225402504,0
47,2,0,1,0,18,5,1,-1,0,2,0,0.398853211,0.098389982,0
57,2,0,1,0,18,5,1,-1,0,3,0,0.450229358,1,1
32,1,0,1,0,18,5,1,-1,0,3,0,0.406192661,0.203935599,0
29,1,0,1,1,18,5,1,-1,0,2,0,0.783486239,0.239713775,0
30,1,0,1,0,18,5,1,-1,0,4,0,0.458256881,0.175313059,0
44,2,0,1,0,18,5,5,-1,0,0,0,1,0.032200358,0
23,1,0,1,1,18,5,1,-1,0,4,0,0.471330275,0.540250447,0
27,1,0,1,1,18,5,1,-1,0,0,0,0.475458716,0.627906977,1
31,1,0,1,0,18,5,1,-1,0,3,1,0.47087156,0.282647585,0
30,1,0,1,0,18,5,1,-1,0,4,0,0.502522936,0.175313059,0
28,1,0,1,0,18,5,1,-1,0,3,0,0.349541284,0.677996422,0
28,1,0,1,0,18,5,1,-1,0,4,0,0.424311927,0.228980322,0
32,1,0,1,0,18,5,1,-1,0,1,1,1,0.638640429,1
40,2,0,1,0,18,5,3,-1,0,0,3,0.414449541,0.137745975,0
28,1,0,1,0,18,5,1,-1,0,0,0,0.45,1,0
36,2,0,1,0,18,5,1,-1,0,0,2,0.386009174,0.016100179,0
36,0,0,1,0,18,5,1,-1,0,4,1,0.394954128,0.123434705,0
29,2,0,1,0,18,5,1,-1,0,3,0,0.30940367,0.103756708,0
36,2,0,1,0,18,5,1,-1,0,3,0,0.290366972,0.264758497,0
34,2,0,1,0,18,5,5,-1,0,0,2,0.441055046,0.175313059,0
23,1,0,1,0,18,5,1,-1,0,4,0,0.421788991,1,1
39,2,0,1,0,18,5,4,-1,0,0,0,1,0.023255814,0
33,2,0,1,0,18,5,4,-1,0,0,2,0.547477064,0.032200358,0
32,1,0,1,0,18,5,1,-1,0,1,1,0.410321101,0.617173524,0
33,1,0,1,0,18,5,6,-1,0,2,1,0.85412844,0.01431127,0
34,2,0,1,0,18,5,6,-1,0,7,1,0.385550459,0.1019678,0
32,2,0,1,1,18,5,1,-1,0,4,0,0.245642202,0.166368515,0
30,1,0,1,0,18,5,2,-1,0,0,0,1,0.751341682,1
35,2,0,0,0,18,5,1,-1,0,2,0,0.608256881,0.236135957,0
53,0,0,1,0,18,5,1,-1,0,0,2,0.774082569,0.060822898,0
29,1,0,1,0,18,5,1,-1,0,3,0,0.403669725,0.466905188,0
33,1,0,1,0,18,5,2,-1,0,4,0,0.738302752,0.237924866,0
27,2,0,1,1,18,5,1,-1,0,2,1,0.359633028,0.711985689,0
25,1,0,1,0,18,5,1,-1,0,2,0,1,0.513416816,0
29,2,0,1,0,18,5,1,-1,0,2,0,0.418807339,0.372093023,0
27,1,0,1,0,18,5,1,-1,0,3,0,0.381880734,0.320214669,0
23,1,0,1,0,18,5,1,-1,0,0,0,1,0.776386404,0
38,1,1,1,0,18,5,4,-1,0,7,1,0.349082569,0.212880143,0
30,1,0,1,0,18,5,1,-1,0,1,1,1,0.250447227,0
35,1,0,1,1,18,5,1,-1,0,6,1,0.357798165,0.330948122,0
29,2,0,1,1,18,5,1,-1,0,1,1,0.377293578,0.046511628,0
31,1,0,1,0,18,5,2,-1,0,3,0,0.67293578,0.518783542,0
29,1,0,1,0,18,5,2,-1,0,3,0,0.463302752,0.341681574,0
42,1,0,1,0,18,5,1,-1,0,0,2,0.271559633,0.094812165,0
29,2,0,1,0,18,5,1,-1,0,3,0,1,0.078711986,0
35,1,0,1,0,18,5,1,-1,0,3,0,0.37087156,0.309481216,0
27,1,0,1,0,18,5,1,-1,0,4,0,0.313073394,0.699463327,1
48,0,0,0,0,18,5,2,-1,0,3,0,0.247706422,0.679785331,0
28,2,0,1,0,18,5,1,-1,0,3,0,0.340366972,0.255813953,0
28,1,0,1,0,18,5,2,-1,0,4,0,0.443348624,0.205724508,0
54,2,0,1,0,18,5,1,-1,0,4,0,0.560091743,0.388193202,0
33,2,0,1,0,18,5,5,-1,0,3,0,0.368807339,0.293381038,0
26,1,0,1,0,18,5,1,-1,0,1,1,0.368577982,0.112701252,0
33,2,0,1,0,18,5,1,-1,0,0,0,0.991055046,0.581395349,0
30,2,0,1,1,18,5,1,-1,0,2,0,0.324311927,0.298747764,0
26,2,0,1,1,18,5,1,-1,0,0,0,0.748165138,0.037567084,0
33,0,0,0,0,18,5,3,-1,0,1,1,0.368577982,0.084078712,0
58,2,0,1,0,18,5,2,-1,0,0,0,0.784174312,0.495527728,0
32,1,0,1,0,18,5,1,-1,0,2,0,0.370412844,0.330948122,0
33,1,0,1,0,18,5,1,-1,0,2,1,1,0.361359571,0
40,2,0,1,0,18,5,5,-1,0,4,0,0.421559633,0.016100179,0
55,2,0,1,0,18,5,1,-1,0,0,0,1,1,1
34,2,0,1,0,18,5,1,-1,0,0,0,0.41353211,0.906976744,1
52,1,0,1,0,18,5,6,-1,0,3,3,0.557798165,0.146690519,0
22,1,0,1,0,18,5,1,-1,0,10,0,0.433486239,0.18783542,0
42,2,0,0,0,18,5,1,-1,0,1,3,0.571788991,0.379248658,0
34,2,0,1,0,18,5,1,-1,0,0,3,0.403899083,0.139534884,0
30,1,0,1,0,18,5,1,-1,0,2,1,0.798623853,0.976744186,0
29,1,0,1,0,18,5,1,-1,0,4,0,0.291972477,0.350626118,0
28,1,0,1,1,18,5,1,-1,0,3,0,0.43853211,0.771019678,1
32,2,0,1,0,18,5,6,-1,0,0,0,0.204816514,0.271914132,0
32,2,0,1,0,18,5,2,-1,0,3,0,0.380045872,0.295169946,0
30,1,0,1,0,18,5,2,-1,0,0,0,0.625,0.652951699,0
30,2,0,1,0,18,5,2,-1,0,1,1,0.396330275,0.409660107,0
33,1,0,1,0,18,5,3,-1,0,3,0,0.685779817,0.132379249,0
